county_fips,year,median_income,median_age,pct_white_nh,pct_black_nh,pct_hispanic,pct_bachelors_plus,nchs_rurality_2013,acs_matched
01043,2022,58119.0,41.4,0.9080920665126184,0.01086267047256581,0.04594263966290608,0.18296488946684006,5,True
01043,2024,62656.0,40.8,0.8947728728220303,0.009716670715279464,0.050383145992977496,0.19690716759167023,5,True
01045,2014,44473.0,36.6,0.7021374442644912,0.1905104672785076,0.058564773158978664,0.16867397144495758,5,True
01045,2016,44093.0,36.9,0.7019170681557039,0.19402503678916283,0.05888281895700204,0.16068698858016364,5,True
01045,2018,45960.0,37.5,0.6903867627652015,0.19512739823368186,0.062328697594152875,0.17045114133365286,5,True
01045,2020,45644.0,37.8,0.6815977927900513,0.20195565293246506,0.06664232243929158,0.1821788676093312,5,True
01045,2022,52813.0,37.7,0.673056313820645,0.20396319886765746,0.07010413507228794,0.19161694422180664,5,True
01045,2024,54963.0,37.7,0.6608600979858464,0.20288715498296336,0.0712312748240892,0.2039772896168366,5,True
01047,2014,26494.0,37.9,0.2866200313501626,0.69573965327656,0.003743302996981962,0.14462615978916207,5,True
01047,2016,28136.0,38.9,0.2806932844107565,0.6949741708106021,0.009583353449524453,0.13784303572749465,5,True
01047,2018,31602.0,39.5,0.27540033475730097,0.70246571235854,0.01029253791001524,0.1511654135338346,5,True
01047,2020,33317.0,39.6,0.2706369159857532,0.7137282631468678,0.0028284098051539913,0.16645191519269065,5,True
01047,2022,37180.0,40.4,0.27044304127746177,0.686505244481553,0.011219537650681,0.15694273399014777,5,True
01047,2024,35627.0,41.2,0.26591242064138043,0.6987356883173259,0.009767214715936839,0.17484906259930091,5,True
01049,2014,37977.0,38.8,0.8104088696288375,0.016588344542308016,0.13960097926105186,0.11308171024404749,6,True
01049,2016,38248.0,39.3,0.8101554900827495,0.014773672413550052,0.14015252970946052,0.11365935919055649,6,True
01049,2018,39233.0,39.3,0.806755617977528,0.01375,0.14353932584269663,0.12709917286323,6,True
01049,2020,42267.0,39.6,0.802519949601008,0.015245695086098278,0.14741705165896682,0.13979629859644765,6,True
01049,2022,47920.0,39.6,0.7910853794642857,0.01455078125,0.15375279017857144,0.14149013123902035,6,True
01049,2024,51204.0,39.5,0.7696245969917945,0.013491261813502332,0.1713321064356778,0.1408141491238869,6,True
01051,2014,54159.0,37.6,0.7399559268435403,0.2053385789519553,0.027141096350892045,0.21401304573419316,3,True
01051,2016,53398.0,38.3,0.7368850130316094,0.21112442407697915,0.028014872092592364,0.22238398544131027,3,True
01051,2018,59347.0,38.6,0.7322932571541152,0.21115106141949466,0.028899669999507462,0.24505461001811366,3,True
