fips,state_abbr,state_full,jurisdiction_name,year,transmitted_total,returned_by_voters,counted_total,rejected_total,reason_sum,rejection_rate,usable,dup_resolved,waves_present,treated,sensitivity_treated,mechanism,confidence,pa_partial,de_edge_case,notes,in_scope,flagged_outlier
0000023800,WI,WISCONSIN,CITY OF ELROY - JUNEAU COUNTY,2022,50.0,47.0,47.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023800,WI,WISCONSIN,CITY OF ELROY - JUNEAU COUNTY,2024,72.0,68.0,67.0,1.0,1.0,0.014705882352941176,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023850,WI,WISCONSIN,VILLAGE OF EMBARRASS - WAUPACA COUNTY,2016,0.0,0.0,0.0,0.0,0.0,,False,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023850,WI,WISCONSIN,VILLAGE OF EMBARRASS - WAUPACA COUNTY,2018,3.0,3.0,3.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023850,WI,WISCONSIN,VILLAGE OF EMBARRASS - WAUPACA COUNTY,2020,27.0,23.0,23.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023850,WI,WISCONSIN,VILLAGE OF EMBARRASS - WAUPACA COUNTY,2022,5.0,3.0,3.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023850,WI,WISCONSIN,VILLAGE OF EMBARRASS - WAUPACA COUNTY,2024,12.0,12.0,12.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023925,WI,WISCONSIN,TOWN OF EMERALD - ST. CROIX COUNTY,2016,13.0,12.0,12.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023925,WI,WISCONSIN,TOWN OF EMERALD - ST. CROIX COUNTY,2018,11.0,11.0,10.0,1.0,1.0,0.09090909090909091,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023925,WI,WISCONSIN,TOWN OF EMERALD - ST. CROIX COUNTY,2020,96.0,81.0,81.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023925,WI,WISCONSIN,TOWN OF EMERALD - ST. CROIX COUNTY,2022,19.0,16.0,16.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023925,WI,WISCONSIN,TOWN OF EMERALD - ST. CROIX COUNTY,2024,42.0,40.0,40.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023975,WI,WISCONSIN,TOWN OF EMERY - PRICE COUNTY,2016,18.0,17.0,17.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023975,WI,WISCONSIN,TOWN OF EMERY - PRICE COUNTY,2018,12.0,12.0,11.0,1.0,1.0,0.08333333333333333,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023975,WI,WISCONSIN,TOWN OF EMERY - PRICE COUNTY,2020,91.0,76.0,76.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023975,WI,WISCONSIN,TOWN OF EMERY - PRICE COUNTY,2022,22.0,21.0,21.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000023975,WI,WISCONSIN,TOWN OF EMERY - PRICE COUNTY,2024,33.0,32.0,31.0,1.0,1.0,0.03125,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024000,WI,WISCONSIN,TOWN OF EMMET - DODGE COUNTY,2016,27.0,27.0,27.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024000,WI,WISCONSIN,TOWN OF EMMET - DODGE COUNTY,2018,33.0,33.0,33.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024000,WI,WISCONSIN,TOWN OF EMMET - DODGE COUNTY,2020,252.0,228.0,228.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024000,WI,WISCONSIN,TOWN OF EMMET - DODGE COUNTY,2022,72.0,66.0,65.0,1.0,1.0,0.015151515151515152,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024000,WI,WISCONSIN,TOWN OF EMMET - DODGE COUNTY,2024,97.0,89.0,89.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024025,WI,WISCONSIN,TOWN OF EMMET - MARATHON COUNTY,2016,14.0,14.0,14.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024025,WI,WISCONSIN,TOWN OF EMMET - MARATHON COUNTY,2018,21.0,21.0,21.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024025,WI,WISCONSIN,TOWN OF EMMET - MARATHON COUNTY,2020,131.0,123.0,123.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024025,WI,WISCONSIN,TOWN OF EMMET - MARATHON COUNTY,2022,51.0,49.0,49.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024025,WI,WISCONSIN,TOWN OF EMMET - MARATHON COUNTY,2024,76.0,72.0,72.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024050,WI,WISCONSIN,TOWN OF EMPIRE - FOND DU LAC COUNTY,2016,179.0,132.0,130.0,1.0,1.0,0.007575757575757576,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024050,WI,WISCONSIN,TOWN OF EMPIRE - FOND DU LAC COUNTY,2018,192.0,183.0,182.0,1.0,1.0,0.00546448087431694,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024050,WI,WISCONSIN,TOWN OF EMPIRE - FOND DU LAC COUNTY,2020,758.0,707.0,706.0,1.0,1.0,0.0014144271570014145,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024050,WI,WISCONSIN,TOWN OF EMPIRE - FOND DU LAC COUNTY,2022,262.0,243.0,243.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024050,WI,WISCONSIN,TOWN OF EMPIRE - FOND DU LAC COUNTY,2024,350.0,320.0,320.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024075,WI,WISCONSIN,VILLAGE OF ENDEAVOR - MARQUETTE COUNTY,2016,4.0,4.0,4.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024075,WI,WISCONSIN,VILLAGE OF ENDEAVOR - MARQUETTE COUNTY,2018,7.0,6.0,6.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024075,WI,WISCONSIN,VILLAGE OF ENDEAVOR - MARQUETTE COUNTY,2020,44.0,37.0,37.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024075,WI,WISCONSIN,VILLAGE OF ENDEAVOR - MARQUETTE COUNTY,2022,8.0,8.0,8.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024075,WI,WISCONSIN,VILLAGE OF ENDEAVOR - MARQUETTE COUNTY,2024,17.0,17.0,17.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024125,WI,WISCONSIN,TOWN OF ENTERPRISE - ONEIDA COUNTY,2016,14.0,14.0,14.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024125,WI,WISCONSIN,TOWN OF ENTERPRISE - ONEIDA COUNTY,2018,14.0,13.0,13.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024125,WI,WISCONSIN,TOWN OF ENTERPRISE - ONEIDA COUNTY,2020,96.0,72.0,72.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024125,WI,WISCONSIN,TOWN OF ENTERPRISE - ONEIDA COUNTY,2022,20.0,17.0,15.0,2.0,2.0,0.11764705882352941,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024125,WI,WISCONSIN,TOWN OF ENTERPRISE - ONEIDA COUNTY,2024,27.0,25.0,25.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024150,WI,WISCONSIN,VILLAGE OF EPHRAIM - DOOR COUNTY,2016,22.0,19.0,19.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024150,WI,WISCONSIN,VILLAGE OF EPHRAIM - DOOR COUNTY,2018,16.0,13.0,13.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024150,WI,WISCONSIN,VILLAGE OF EPHRAIM - DOOR COUNTY,2020,122.0,108.0,108.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024150,WI,WISCONSIN,VILLAGE OF EPHRAIM - DOOR COUNTY,2022,51.0,45.0,43.0,2.0,2.0,0.044444444444444446,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024150,WI,WISCONSIN,VILLAGE OF EPHRAIM - DOOR COUNTY,2024,58.0,55.0,54.0,1.0,1.0,0.01818181818181818,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024225,WI,WISCONSIN,TOWN OF ERIN - WASHINGTON COUNTY,2016,139.0,132.0,132.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024225,WI,WISCONSIN,TOWN OF ERIN - WASHINGTON COUNTY,2018,132.0,124.0,123.0,1.0,1.0,0.008064516129032258,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024225,WI,WISCONSIN,TOWN OF ERIN - WASHINGTON COUNTY,2020,911.0,850.0,846.0,4.0,4.0,0.004705882352941176,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024225,WI,WISCONSIN,TOWN OF ERIN - WASHINGTON COUNTY,2022,300.0,280.0,273.0,7.0,7.0,0.025,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024225,WI,WISCONSIN,TOWN OF ERIN - WASHINGTON COUNTY,2024,408.0,385.0,383.0,2.0,2.0,0.005194805194805195,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024275,WI,WISCONSIN,TOWN OF ERIN PRAIRIE - ST. CROIX COUNTY,2016,14.0,11.0,11.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024275,WI,WISCONSIN,TOWN OF ERIN PRAIRIE - ST. CROIX COUNTY,2018,11.0,11.0,11.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024275,WI,WISCONSIN,TOWN OF ERIN PRAIRIE - ST. CROIX COUNTY,2020,121.0,109.0,109.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024275,WI,WISCONSIN,TOWN OF ERIN PRAIRIE - ST. CROIX COUNTY,2022,20.0,18.0,18.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024275,WI,WISCONSIN,TOWN OF ERIN PRAIRIE - ST. CROIX COUNTY,2024,35.0,30.0,30.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024375,WI,WISCONSIN,TOWN OF ESTELLA - CHIPPEWA COUNTY,2016,5.0,5.0,5.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024375,WI,WISCONSIN,TOWN OF ESTELLA - CHIPPEWA COUNTY,2018,11.0,11.0,11.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024375,WI,WISCONSIN,TOWN OF ESTELLA - CHIPPEWA COUNTY,2020,36.0,36.0,36.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024375,WI,WISCONSIN,TOWN OF ESTELLA - CHIPPEWA COUNTY,2022,16.0,16.0,16.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024375,WI,WISCONSIN,TOWN OF ESTELLA - CHIPPEWA COUNTY,2024,24.0,24.0,24.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024400,WI,WISCONSIN,VILLAGE OF ETTRICK - TREMPEALEAU COUNTY,2016,11.0,11.0,11.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024400,WI,WISCONSIN,VILLAGE OF ETTRICK - TREMPEALEAU COUNTY,2018,14.0,14.0,14.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024400,WI,WISCONSIN,VILLAGE OF ETTRICK - TREMPEALEAU COUNTY,2020,43.0,41.0,41.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024400,WI,WISCONSIN,VILLAGE OF ETTRICK - TREMPEALEAU COUNTY,2022,11.0,10.0,10.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024400,WI,WISCONSIN,VILLAGE OF ETTRICK - TREMPEALEAU COUNTY,2024,28.0,26.0,26.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024425,WI,WISCONSIN,TOWN OF ETTRICK - TREMPEALEAU COUNTY,2016,37.0,35.0,34.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024425,WI,WISCONSIN,TOWN OF ETTRICK - TREMPEALEAU COUNTY,2018,51.0,46.0,46.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024425,WI,WISCONSIN,TOWN OF ETTRICK - TREMPEALEAU COUNTY,2020,201.0,188.0,188.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024425,WI,WISCONSIN,TOWN OF ETTRICK - TREMPEALEAU COUNTY,2022,56.0,51.0,51.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024425,WI,WISCONSIN,TOWN OF ETTRICK - TREMPEALEAU COUNTY,2024,84.0,81.0,80.0,1.0,1.0,0.012345679012345678,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024450,WI,WISCONSIN,TOWN OF EUREKA - POLK COUNTY,2016,34.0,34.0,34.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024450,WI,WISCONSIN,TOWN OF EUREKA - POLK COUNTY,2018,33.0,30.0,30.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024450,WI,WISCONSIN,TOWN OF EUREKA - POLK COUNTY,2020,266.0,244.0,244.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024450,WI,WISCONSIN,TOWN OF EUREKA - POLK COUNTY,2022,65.0,61.0,61.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024450,WI,WISCONSIN,TOWN OF EUREKA - POLK COUNTY,2024,121.0,112.0,112.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024550,WI,WISCONSIN,CITY OF EVANSVILLE - ROCK COUNTY,2016,62.0,55.0,55.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024550,WI,WISCONSIN,CITY OF EVANSVILLE - ROCK COUNTY,2018,104.0,85.0,84.0,1.0,1.0,0.011764705882352941,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024550,WI,WISCONSIN,CITY OF EVANSVILLE - ROCK COUNTY,2020,1616.0,1510.0,1507.0,3.0,3.0,0.001986754966887417,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024550,WI,WISCONSIN,CITY OF EVANSVILLE - ROCK COUNTY,2022,495.0,459.0,458.0,1.0,1.0,0.002178649237472767,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024550,WI,WISCONSIN,CITY OF EVANSVILLE - ROCK COUNTY,2024,677.0,632.0,629.0,3.0,3.0,0.004746835443037975,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
0000024575,WI,WISCONSIN,TOWN OF EVERGREEN - LANGLADE COUNTY,2016,10.0,9.0,9.0,0.0,0.0,0.0,True,False,5,0,0,discretionary,High,False,False,"Clerks ""may"" return a defective ballot for correction; no uniform mandate.",True,False
